ID;EMAIL;NOME;DT_NASC;SEXO;CADASTRO;CIDADE;ESTADO;RECEBE_EMAIL;;;;
181526;181526@testexp00.com.br;RAFAELLA;01/12/1999;;30/03/2021;;;1;;;;
181528;181528@testexp00.com.br;ERICK;08/12/1999;M;30/03/2021;CAXIAS DO SUL;RS;1;;;;
181532;181532@testexp00.com.br;EDUARDO;08/12/1999;M;30/03/2021;ELDORADO DO SUL;RS;1;;;;
181539;181539@testexp00.com.br;MARIANA;08/12/1999; ;30/03/2021;;;0;;;;
181546;181546@testexp00.com.br;CAROLINA;29/12/1999; ;30/03/2021;;;0;;;;
181549;181549@testexp00.com.br;JACSON;29/12/1999; ;30/03/2021;;;0;;;;
181552;181552@testexp00.com.br;SANDRO;23/08/1952; ;31/03/2021;;;1;;;;
181553;181553@testexp00.com.br;MAGDA;01/09/1952;;31/03/2021;;;1;;;;
181557;181557@testexp00.com.br;GABRIEL;01/09/1952;M;31/03/2021;NOVO HAMBURGO;RS;1;;;;
181558;181558@testexp00.com.br;GABRIELA;01/09/1952;;31/03/2021;;;1;;;;
181562;181562@testexp00.com.br;ANDREA;01/09/1952;;31/03/2021;;;1;;;;
181564;181564@testexp00.com.br;STEFANO;13/10/1952;M;31/03/2021;PORTO ALEGRE;RS;0;;;;
181566;181566@testexp00.com.br;GELSON;21/10/1952;;31/03/2021;;;1;;;;
181568;181568@testexp00.com.br;GABRIELLA;21/10/1952;F;31/03/2021;PORTO ALEGRE;RS;1;;;;
181569;181569@testexp00.com.br;CAROLINE;25/10/1952;F;31/03/2021;FLORIANÓPOLIS;SC;1;;;;
181572;181572@testexp00.com.br;MARIANA;01/11/1952;;31/03/2021;;;1;;;;
181574;181574@testexp00.com.br;MARIANA;12/11/1952;;31/03/2021;;;1;;;;
181576;181576@testexp00.com.br;LETICIA;12/11/1952;;31/03/2021;;;1;;;;
181579;181579@testexp00.com.br;MARIANA;22/11/1952;;31/03/2021;;;1;;;;
181581;181581@testexp00.com.br;MARIANA;22/11/1952;;31/03/2021;;;1;;;;
181586;181586@testexp00.com.br;FABIO;22/11/1952;M;31/03/2021;PORTO ALEGRE;RS;1;;;;
181587;181587@testexp00.com.br;GABRIELA;26/11/1952;F;31/03/2021;CAXIAS DO SUL;RS;1;;;;
181589;181589@testexp00.com.br;VALERIA;01/12/1952;;31/03/2021;;;1;;;;
181591;181591@testexp00.com.br;ALINE;06/12/1952;;31/03/2021;;;1;;;;
181596;181596@testexp00.com.br;TAIS;08/12/1952;;31/03/2021;;;0;;;;
181598;181598@testexp00.com.br;ROGERIO;08/12/1952;;31/03/2021;;;1;;;;
181600;181600@testexp00.com.br;AGAXTUR;08/12/1952;;31/03/2021;;;1;;;;
181601;181601@testexp00.com.br;EDMUNDO;10/12/1952;M;31/03/2021;PORTO ALEGRE;RS;1;;;;
181605;181605@testexp00.com.br;JOAO;23/12/1952;;31/03/2021;;;1;;;;
181608;181608@testexp00.com.br;SIMONE;23/12/1952;;31/03/2021;;;1;;;;
181609;181609@testexp00.com.br;DANIELA;07/01/1931;;31/03/2021;;;1;;;;
181613;181613@testexp00.com.br;ZULEIDE;18/01/1931;;31/03/2021;;;0;;;;
181615;181615@testexp00.com.br;RENATA;18/01/1931;;31/03/2021;;;1;;;;
181617;181617@testexp00.com.br;DJENIFER;26/01/1931;;31/03/2021;;;1;;;;
181619;181619@testexp00.com.br;BRUNO;31/01/1931;;31/03/2021;;;1;;;;
181621;181621@testexp00.com.br;GUILHERME;31/01/1931;;31/03/2021;;;1;;;;
181624;181624@testexp00.com.br;ROSANI;31/01/1931;;31/03/2021;;;1;;;;
181634;181634@testexp00.com.br;CLAUDEMIR;31/01/1931; ;31/03/2021;;;1;;;;
181635;181635@testexp00.com.br;LETICIA;16/02/1931; ;31/03/2021;;;0;;;;
181637;181637@testexp00.com.br;TAIS;02/03/1931; ;31/03/2021;;;0;;;;
181647;181647@testexp00.com.br;ANDRE;02/03/1931; ;01/04/2021;;;1;;;;
181648;181648@testexp00.com.br;RAFAELLA;02/03/1931; ;01/04/2021;;;1;;;;
181649;181649@testexp00.com.br;ANNE;02/03/1931;;01/04/2021;;;1;;;;
181651;181651@testexp00.com.br;SAMIRA;02/03/1931;;01/04/2021;;;1;;;;
181653;181653@testexp00.com.br;MICHELLE;02/03/1931;F;01/04/2021;CANOAS;RS;1;;;;
181655;181655@testexp00.com.br;LUCAS;02/03/1931;;01/04/2021;;;1;;;;
181657;181657@testexp00.com.br;ZULEIDE;04/03/1931;F;01/04/2021;CRICIÚMA;SC;0;;;;
181659;181659@testexp00.com.br;LUIZ;04/03/1931;F;01/04/2021;RECIFE;PE;1;;;;
181661;181661@testexp00.com.br;WILLIANS;10/03/1931;M;01/04/2021;SÃO PAULO;SP;1;;;;
181662;181662@testexp00.com.br;LUCAS;10/03/1931;M;01/04/2021;SAPIRANGA;RS;1;;;;
181664;181664@testexp00.com.br;CARLA;17/03/1931;F;01/04/2021;CAXIAS DO SUL;RS;1;;;;
181665;181665@testexp00.com.br;LUCAS;17/03/1931;;01/04/2021;;;1;;;;
181667;181667@testexp00.com.br;ANNE;17/03/1931;F;01/04/2021;PORTO ALEGRE;RS;1;;;;
181673;181673@testexp00.com.br;CLAUDEMIR;17/03/1931;;01/04/2021;;;1;;;;
181675;181675@testexp00.com.br;MIRELI;21/03/1931;;01/04/2021;;;1;;;;
181678;181678@testexp00.com.br;ANTONIO;05/04/1931;;01/04/2021;;;1;;;;
181680;181680@testexp00.com.br;MARCOS;05/04/1931;M;01/04/2021;RIO DE JANEIRO;RJ;1;;;;
181682;181682@testexp00.com.br;GABRIELA;13/04/1931;F;01/04/2021;PORTO ALEGRE;RS;1;;;;
181684;181684@testexp00.com.br;VANESSA;13/04/1931;F;01/04/2021;NOVO HAMBURGO;RS;1;;;;
181686;181686@testexp00.com.br;CLAUDEMIR;13/04/1931;;01/04/2021;;;1;;;;
181688;181688@testexp00.com.br;PATRICK;13/04/1931;;01/04/2021;;;1;;;;
181691;181691@testexp00.com.br;PATRICK;20/04/1931;;01/04/2021;;;1;;;;
181693;181693@testexp00.com.br;LETICIA;20/04/1931;;01/04/2021;;;1;;;;
181698;181698@testexp00.com.br;LUCIANA;20/04/1931;F;01/04/2021;PORTO ALEGRE;RS;0;;;;
181700;181700@testexp00.com.br;MARIANA;22/04/1931;;01/04/2021;;;1;;;;
181703;181703@testexp00.com.br;HEBERT;22/04/1931;;01/04/2021;;;1;;;;
181705;181705@testexp00.com.br;FERNANDA;04/05/1931;;01/04/2021;;;1;;;;
181709;181709@testexp00.com.br;MATEUS;04/05/1931;;01/04/2021;;;1;;;;
181711;181711@testexp00.com.br;BOARDMAN;04/05/1931;;01/04/2021;;;1;;;;
181714;181714@testexp00.com.br;MARIANO;17/05/1931;;01/04/2021;;;1;;;;
181716;181716@testexp00.com.br;CLAUDEMIR;17/05/1931;;01/04/2021;;;1;;;;
181718;181718@testexp00.com.br;EDSON;17/05/1931;;01/04/2021;;;1;;;;
181721;181721@testexp00.com.br;JACKSON;17/05/1931;;01/04/2021;;;1;;;;
181723;181723@testexp00.com.br;EDUARDO;20/05/1931;;01/04/2021;;;1;;;;
181725;181725@testexp00.com.br;FERNANDA;20/05/1931;;01/04/2021;;;1;;;;
181727;181727@testexp00.com.br;FERNANDA;01/06/1931;F;01/04/2021;CUIABÁ;MT;1;;;;
181729;181729@testexp00.com.br;FRANCISCO;02/06/1931;;01/04/2021;;;1;;;;
181731;181731@testexp00.com.br;CAMILA;03/06/1931;;01/04/2021;;;1;;;;
181733;181733@testexp00.com.br;CAMILA;06/06/1931;;01/04/2021;;;1;;;;
181735;181735@testexp00.com.br;CAMILA;08/06/1931;;01/04/2021;;;1;;;;
181737;181737@testexp00.com.br;PABLO;09/06/1931;M;01/04/2021;MONTE NEGRO;RO;1;;;;
181739;181739@testexp00.com.br;TATIANE;09/06/1931;;01/04/2021;;;1;;;;
181740;181740@testexp00.com.br;ARETUSE;15/06/1931;;01/04/2021;;;1;;;;
181741;181741@testexp00.com.br;NADIA;15/06/1931;;01/04/2021;;;1;;;;
181743;181743@testexp00.com.br;EDUARDO;15/06/1931;;01/04/2021;;;1;;;;
181745;181745@testexp00.com.br;ROSANA;23/06/1931;F;01/04/2021;PORTO ALEGRE;RS;1;;;;
181747;181747@testexp00.com.br;CLEBER;28/06/1931;;01/04/2021;;;1;;;;
181749;181749@testexp00.com.br;AUGUSTO;28/06/1931;M;01/04/2021;RECIFE;PE;1;;;;
181752;181752@testexp00.com.br;NICOLAS;06/07/1931;;01/04/2021;;;1;;;;
181756;181756@testexp00.com.br;LUCIANE;06/07/1931; ;01/04/2021;;;0;;;;
181757;181757@testexp00.com.br;LUIZ;14/07/1931; ;01/04/2021;;;0;;;;
181758;181758@testexp00.com.br;JONAS;14/07/1931; ;01/04/2021;;;1;;;;
181764;181764@testexp00.com.br;MARIA;14/07/1931;;02/04/2021;;;1;;;;
181767;181767@testexp00.com.br;TATIANE;19/07/1931;F;02/04/2021;PORTO ALEGRE;RS;1;;;;
181769;181769@testexp00.com.br;ROBERTA;21/07/1931;F;02/04/2021;PORTO ALEGRE;RS;1;;;;
181773;181773@testexp00.com.br;HUMBERTO;25/07/1931;;02/04/2021;;;1;;;;
181775;181775@testexp00.com.br;MARIA;25/07/1931;;02/04/2021;;;1;;;;
181777;181777@testexp00.com.br;MARIA;25/07/1931;;02/04/2021;;;1;;;;
181779;181779@testexp00.com.br;MARIA;01/08/1931;F;02/04/2021;RIO DE JANEIRO;RJ;1;;;;
181783;181783@testexp00.com.br;CAROL;01/08/1931;;02/04/2021;;;1;;;;
181787;181787@testexp00.com.br;TATIANA;01/08/1931;;02/04/2021;;;1;;;;
181789;181789@testexp00.com.br;LUIZ;01/08/1931;M;02/04/2021;SÃO PAULO;SP;1;;;;
181791;181791@testexp00.com.br;JULIANA;01/08/1931;F;02/04/2021;PORTO ALEGRE;RS;1;;;;
181793;181793@testexp00.com.br;ORRO;09/08/1931;;02/04/2021;;;1;;;;
181795;181795@testexp00.com.br;MARIANO;17/08/1931;;02/04/2021;;;1;;;;
181798;181798@testexp00.com.br;CARLOS;17/08/1931;M;02/04/2021;BLUMENAU;SC;0;;;;
181806;181806@testexp00.com.br;MARIA;17/08/1931;;02/04/2021;;;1;;;;
181808;181808@testexp00.com.br;MARIA;17/08/1931;;02/04/2021;;;1;;;;
181810;181810@testexp00.com.br;SAMUEL;22/10/1999;;02/04/2021;;;1;;;;
181812;181812@testexp00.com.br;ADRIANA;22/10/1999;F;02/04/2021;SÃO PAULO;SP;1;;;;
181814;181814@testexp00.com.br;DANIELA;22/10/1999;;02/04/2021;;;1;;;;
181818;181818@testexp00.com.br;JOSE;14/04/1999;;02/04/2021;;;1;;;;
181820;181820@testexp00.com.br;CARLOS;27/04/1999;M;02/04/2021;PORTO ALEGRE;RS;1;;;;
181825;181825@testexp00.com.br;MONICA;27/04/1999;F;02/04/2021;CHAPECÓ;SC;1;;;;
181829;181829@testexp00.com.br;ANDRE;10/04/1992;;02/04/2021;;;1;;;;
181831;181831@testexp00.com.br;CAMILA;10/04/1992;F;02/04/2021;CURITIBA;PR;1;;;;
181833;181833@testexp00.com.br;MARIANA;17/04/1992;;02/04/2021;;;1;;;;
181837;181837@testexp00.com.br;SERGIO;07/05/1992;;02/04/2021;;;1;;;;
181839;181839@testexp00.com.br;LAUDECI;15/08/1992;;02/04/2021;;;1;;;;
181843;181843@testexp00.com.br;FERNANDA;25/11/1992;F;02/04/2021;PORTO ALEGRE;RS;1;;;;
181844;181844@testexp00.com.br;RAFAEL;25/11/1992;M;02/04/2021;RIO DE JANEIRO;RJ;1;;;;
181845;181845@testexp00.com.br;DANIELA;25/11/1992;F;02/04/2021;PORTO ALEGRE;RS;1;;;;
181846;181846@testexp00.com.br;ROQUE;11/12/1992;;02/04/2021;;;1;;;;
181848;181848@testexp00.com.br;DIONARA;11/12/1992;;02/04/2021;;;1;;;;
181850;181850@testexp00.com.br;CASSIANO;11/01/1999;;02/04/2021;;;1;;;;
181852;181852@testexp00.com.br;JULIANA;24/03/1999;;02/04/2021;;;1;;;;
181854;181854@testexp00.com.br;JORGE;12/10/1992;;02/04/2021;;;1;;;;
181858;181858@testexp00.com.br;GEORGIA;17/04/1999; ;02/04/2021;;;1;;;;
181861;181861@testexp00.com.br;ALEXANDRE;17/04/1999; ;02/04/2021;;;0;;;;
181862;181862@testexp00.com.br;LAUDECI;21/10/1999; ;02/04/2021;;;1;;;;
181863;181863@testexp00.com.br;KEZIA;21/10/1999; ;02/04/2021;;;1;;;;
181866;181866@testexp00.com.br;GUILHERME;23/10/1999; ;02/04/2021;;;1;;;;
181889;181889@testexp00.com.br;IONA;23/10/1999;;03/04/2021;;;1;;;;
181893;181893@testexp00.com.br;CARULINI;23/10/1999;F;03/04/2021;TRAMANDAÍ;RS;1;;;;
181894;181894@testexp00.com.br;LUCIANO;23/10/1999;M;03/04/2021;TRAMANDAÍ;RS;1;;;;
181896;181896@testexp00.com.br;SUZANA;23/10/1999;;03/04/2021;;;1;;;;
181898;181898@testexp00.com.br;LILIAN;30/10/1999;;03/04/2021;;;1;;;;
181900;181900@testexp00.com.br;JORGE;23/02/1931;;03/04/2021;;;1;;;;
181902;181902@testexp00.com.br;LILIAN;07/06/1931;M;03/04/2021;PORTO ALEGRE;RS;0;;;;
181904;181904@testexp00.com.br;JESSICA;24/08/1931;F;03/04/2021;SÃO PAULO;SP;1;;;;
181905;181905@testexp00.com.br;MONICA;27/02/1999;;03/04/2021;;;1;;;;
181911;181911@testexp00.com.br;EDUARDO;27/02/1999;M;03/04/2021;NOVO HAMBURGO;RS;1;;;;
181915;181915@testexp00.com.br;BERND;25/11/1992;M;03/04/2021;BLUMENAU;SC;1;;;;
181916;181916@testexp00.com.br;ADEMIR;25/11/1992;M;03/04/2021;BLUMENAU;SC;1;;;;
181918;181918@testexp00.com.br;RICARDO;24/08/1931;M;03/04/2021;BLUMENAU;SC;1;;;;
181920;181920@testexp00.com.br;JUCIELI;15/08/1992;F;03/04/2021;SÃO LEOPOLDO;RS;1;;;;
181922;181922@testexp00.com.br;MATEUS;11/04/1988;M;03/04/2021;;;0;;;;
181924;181924@testexp00.com.br;MATEUS;12/04/1988;M;03/04/2021;VENÂNCIO AIRES;RS;1;;;;
181927;181927@testexp00.com.br;CLAUDIA;17/05/1990;F;03/04/2021;BLUMENAU;SC;0;;;;
181930;181930@testexp00.com.br;MARIA;26/05/1990;;03/04/2021;;;1;;;;
181932;181932@testexp00.com.br;MARIA;28/07/1992;;03/04/2021;;;1;;;;
181936;181936@testexp00.com.br;STELA;01/08/1992;F;03/04/2021;PELOTAS;RS;1;;;;
181940;181940@testexp00.com.br;JOSE;04/08/1992;;03/04/2021;;;1;;;;
181942;181942@testexp00.com.br;MARIA;04/05/1999;;03/04/2021;;;1;;;;
181944;181944@testexp00.com.br;DIEGO;24/08/1931;;03/04/2021;;;1;;;;
181946;181946@testexp00.com.br;LOURDES;16/11/1999;F;03/04/2021;PORTO ALEGRE;RS;1;;;;
181947;181947@testexp00.com.br;CLAUDIO;28/02/1931;M;03/04/2021;PORTO ALEGRE;RS;1;;;;
181948;181948@testexp00.com.br;LEONARDO;24/08/1931;;03/04/2021;;;1;;;;
181954;181954@testexp00.com.br;FABIANO;24/11/1992;M;03/04/2021;PORTO ALEGRE;RS;1;;;;
181960;181960@testexp00.com.br;LEONARDO;24/11/1992;M;03/04/2021;LUCAS DO RIO VERDE;MT;1;;;;
181962;181962@testexp00.com.br;GABRIELA;28/06/1999;F;03/04/2021;PORTO ALEGRE;RS;0;;;;
181965;181965@testexp00.com.br;BRUNO;22/10/1999;M;03/04/2021;SÃO SEBASTIÃO DO CAÍ;RS;1;;;;
181968;181968@testexp00.com.br;SUZANA;20/11/1999; ;03/04/2021;;;1;;;;
181969;181969@testexp00.com.br;JORGE;24/01/1952; ;03/04/2021;;;1;;;;
181976;181976@testexp00.com.br;CAMILE;19/02/1952;;04/04/2021;;;1;;;;
181978;181978@testexp00.com.br;JULIANA;21/05/1952;;04/04/2021;;;1;;;;
181982;181982@testexp00.com.br;JULIANA;21/05/1952;;04/04/2021;;;1;;;;
181984;181984@testexp00.com.br;VERA;03/10/1952;;04/04/2021;;;1;;;;
181986;181986@testexp00.com.br;JULIANA;12/06/1931;;04/04/2021;;;1;;;;
181988;181988@testexp00.com.br;MARCIA;25/08/1931;F;04/04/2021;MANAUS;AM;1;;;;
181990;181990@testexp00.com.br;ANDREA;17/06/1992;F;04/04/2021;NOVO HAMBURGO;RS;1;;;;
181992;181992@testexp00.com.br;RAPHAELA;23/12/1992;F;04/04/2021;MANAUS;AM;1;;;;
181994;181994@testexp00.com.br;RONALDO;27/04/1999;M;04/04/2021;CAMPO GRANDE;MS;1;;;;
181997;181997@testexp00.com.br;JULIANA;16/06/1999;;04/04/2021;;;1;;;;
181998;181998@testexp00.com.br;CLEBER;24/08/1931;;04/04/2021;;;1;;;;
181999;181999@testexp00.com.br;DANIELE;19/06/1992;F;04/04/2021;JARAGUÁ DO SUL;SC;0;;;;
182000;182000@testexp00.com.br;ROBERTO;10/11/1992;;04/04/2021;;;1;;;;
182001;182001@testexp00.com.br;ANDRE;09/02/1999;;04/04/2021;;;1;;;;
182002;182002@testexp00.com.br;PATRICIA;15/02/1999;;04/04/2021;;;1;;;;
182003;182003@testexp00.com.br;DAVID;24/09/1999;M;04/04/2021;CAMPO GRANDE;MS;1;;;;
182004;182004@testexp00.com.br;FELIPE;12/02/1999;M;04/04/2021;CAXIAS DO SUL;RS;1;;;;
182006;182006@testexp00.com.br;AFONSO;14/04/1999;;04/04/2021;;;1;;;;
182008;182008@testexp00.com.br;PRISCILA;15/11/1999;;04/04/2021;;;1;;;;
182010;182010@testexp00.com.br;LARYCE;15/11/1999;F;04/04/2021;BLUMENAU;SC;1;;;;
182012;182012@testexp00.com.br;EDIMAR;15/05/1992;;04/04/2021;;;1;;;;
182016;182016@testexp00.com.br;CAIO;15/05/1992;M;04/04/2021;BELO HORIZONTE;MG;0;;;;
182018;182018@testexp00.com.br;WILLIAN;11/12/1999;M;04/04/2021;PORTO ALEGRE;RS;1;;;;
182026;182026@testexp00.com.br;GUILHERME;20/01/1952; ;04/04/2021;;;0;;;;
182028;182028@testexp00.com.br;FELIPE;24/10/1952;;05/04/2021;;;1;;;;
182030;182030@testexp00.com.br;ALEXANDRA;06/05/1931;F;05/04/2021;BELO HORIZONTE;MG;1;;;;
182032;182032@testexp00.com.br;LUCAS;06/05/1931;M;05/04/2021;PORTO ALEGRE;RS;1;;;;
182035;182035@testexp00.com.br;CIBELE;29/07/1931;;05/04/2021;;;1;;;;
182037;182037@testexp00.com.br;LUIZ;24/08/1931;M;05/04/2021;FLORIANÓPOLIS;SC;1;;;;
182039;182039@testexp00.com.br;SAMUEL;29/02/1999;F;05/04/2021;PORTO ALEGRE;RS;1;;;;
182042;182042@testexp00.com.br;MARINA;04/03/1999;F;05/04/2021;PORTO ALEGRE;RS;1;;;;
182043;182043@testexp00.com.br;ADEMIR;26/10/1999;;05/04/2021;;;1;;;;
182053;182053@testexp00.com.br;EVELIN;26/10/1999; ;05/04/2021;;;0;;;;
182055;182055@testexp00.com.br;SERGIO;27/10/1999; ;05/04/2021;;;0;;;;
182066;182066@testexp00.com.br;JULIANA;03/11/1999;;06/04/2021;;;1;;;;
182069;182069@testexp00.com.br;ALEXANDRE;19/08/1999;M;06/04/2021;PORTO ALEGRE;RS;1;;;;
182071;182071@testexp00.com.br;DIEGO;11/11/1999;M;06/04/2021;BENTO GONÇALVES;RS;1;;;;
182073;182073@testexp00.com.br;MATEUS;04/11/1952;M;06/04/2021;CAMPO BOM;RS;1;;;;
182077;182077@testexp00.com.br;GUSTAVO;02/07/1999;M;06/04/2021;CRICIÚMA;SC;1;;;;
182079;182079@testexp00.com.br;DANIELA;19/08/1999;;06/04/2021;;;1;;;;
182089;182089@testexp00.com.br;THIAGO;30/05/1952;F;06/04/2021;TUBARÃO;SC;1;;;;
182091;182091@testexp00.com.br;TAISE;30/05/1952;F;06/04/2021;TUBARÃO;SC;1;;;;
182092;182092@testexp00.com.br;VICTOR;30/05/1952;M;06/04/2021;CURITIBA;PR;1;;;;
182093;182093@testexp00.com.br;ERNANI;03/11/1952;;06/04/2021;;;1;;;;
182095;182095@testexp00.com.br;MANOEL;03/11/1952;;06/04/2021;;;1;;;;
182100;182100@testexp00.com.br;MARIANA;03/11/1952;F;06/04/2021;PORTO ALEGRE;RS;1;;;;
182102;182102@testexp00.com.br;LAURI;24/08/1931;;06/04/2021;;;1;;;;
182105;182105@testexp00.com.br;JOKSAN;24/08/1931;;06/04/2021;;;1;;;;
182107;182107@testexp00.com.br;NAIANA;24/12/1992;;06/04/2021;;;1;;;;
182110;182110@testexp00.com.br;KARIME;24/08/1931;;06/04/2021;;;1;;;;
182117;182117@testexp00.com.br;OLIVIA;10/06/1988;F;06/04/2021;CHAPECÓ;SC;1;;;;
182119;182119@testexp00.com.br;ROBERTO;11/06/1988;M;06/04/2021;CHAPECÓ;SC;0;;;;
182127;182127@testexp00.com.br;DANIELA;28/06/1988;F;06/04/2021;SÃO PAULO;SP;1;;;;
182128;182128@testexp00.com.br;MARIA;28/06/1988;F;06/04/2021;PIRACAIA;SP;1;;;;
182129;182129@testexp00.com.br;DANIEL;28/06/1988;M;06/04/2021;NOVO HORIZONTE;BA;1;;;;
182131;182131@testexp00.com.br;WALDIMAR;29/06/1988;;06/04/2021;;;1;;;;
182133;182133@testexp00.com.br;GILBERTO;29/06/1988;;06/04/2021;;;1;;;;
182137;182137@testexp00.com.br;DANISA;06/07/1988;F;06/04/2021;BALNEÁRIO CAMBORIÚ;SC;0;;;;
182138;182138@testexp00.com.br;SERGIO;09/07/1988;;06/04/2021;;;0;;;;
182140;182140@testexp00.com.br;FABIANA;09/07/1988;F;06/04/2021;CRUZ ALTA;RS;1;;;;
182144;182144@testexp00.com.br;HUGO;13/07/1988;M;06/04/2021;SANTA MARIA;RS;1;;;;
182146;182146@testexp00.com.br;SERGIO;15/07/1988;M;06/04/2021;FLORIANÓPOLIS;SC;1;;;;
182148;182148@testexp00.com.br;CARLOS;15/07/1988;M;06/04/2021;SÃO PAULO;SP;1;;;;
182150;182150@testexp00.com.br;ALISSON;31/08/1988;M;06/04/2021;PONTA GROSSA;PR;1;;;;
182152;182152@testexp00.com.br;ANNA;19/09/1988;;06/04/2021;;;1;;;;
182154;182154@testexp00.com.br;CAMILA;20/09/1988;;06/04/2021;;;1;;;;
182156;182156@testexp00.com.br;CAMILA;20/10/1988;;06/04/2021;;;1;;;;
182158;182158@testexp00.com.br;JULIANA;20/10/1988;F;06/04/2021;PORTO ALEGRE;RS;1;;;;
182160;182160@testexp00.com.br;MARCO;02/11/1988;;06/04/2021;;;1;;;;
182163;182163@testexp00.com.br;JOSIANE;02/11/1988;;06/04/2021;;;1;;;;
182165;182165@testexp00.com.br;JOSIANE;28/11/1988;;06/04/2021;;;1;;;;
182167;182167@testexp00.com.br;GUILHERME;15/12/1988;;06/04/2021;;;1;;;;
182169;182169@testexp00.com.br;GUILHERME;07/05/1999;;06/04/2021;;;1;;;;
182171;182171@testexp00.com.br;LUIZ;07/05/1999;M;06/04/2021;CURITIBA;PR;1;;;;
182182;182182@testexp00.com.br;MAYARA;07/05/1999; ;06/04/2021;;;0;;;;
182187;182187@testexp00.com.br;LUCAS;11/05/1999; ;06/04/2021;;;1;;;;
182189;182189@testexp00.com.br;JOAO;22/05/1999;;07/04/2021;;;1;;;;
182193;182193@testexp00.com.br;FELIPE;19/07/1999;;07/04/2021;;;1;;;;
182201;182201@testexp00.com.br;LEILA;03/11/1952;F;07/04/2021;RIO DE JANEIRO;RJ;1;;;;
182204;182204@testexp00.com.br;LUANY;24/08/1931;;07/04/2021;;;1;;;;
182206;182206@testexp00.com.br;FERNANDA;29/05/1992;;07/04/2021;;;1;;;;
182208;182208@testexp00.com.br;EZEQUIEL;25/06/1992;;07/04/2021;;;1;;;;
182210;182210@testexp00.com.br;RUBENS;28/08/1992;;07/04/2021;;;1;;;;
182212;182212@testexp00.com.br;EVELISE;28/08/1992;F;07/04/2021;OSÓRIO;RS;1;;;;
182216;182216@testexp00.com.br;FERNANDA;28/10/1992;F;07/04/2021;CANOAS;RS;1;;;;
182218;182218@testexp00.com.br;DAVI;02/11/1992;;07/04/2021;;;1;;;;
182220;182220@testexp00.com.br;CRYSTIANE;22/12/1999;;07/04/2021;;;1;;;;
182225;182225@testexp00.com.br;CRISTINA;15/06/1952;F;07/04/2021;PORTO ALEGRE;RS;0;;;;
182226;182226@testexp00.com.br;RAFAEL;14/07/1988;M;07/04/2021;PORTO ALEGRE;RS;1;;;;
182228;182228@testexp00.com.br;TONI;08/10/1952;;07/04/2021;;;1;;;;
182230;182230@testexp00.com.br;LICIENE;19/11/1952;;07/04/2021;;;1;;;;
182232;182232@testexp00.com.br;RENATO;02/01/1931;M;07/04/2021;UMUARAMA;PR;1;;;;
182234;182234@testexp00.com.br;MAYRA;06/01/1931;;07/04/2021;;;1;;;;
182236;182236@testexp00.com.br;ALEXANDRE;01/02/1931;;07/04/2021;;;1;;;;
182239;182239@testexp00.com.br;ALEXANDRE;15/02/1931;;07/04/2021;;;1;;;;
182241;182241@testexp00.com.br;ALEXANDRE;28/04/1931;;07/04/2021;;;1;;;;
182245;182245@testexp00.com.br;MARCUS;29/04/1931;M;07/04/2021;GRAMADO;RS;1;;;;
182248;182248@testexp00.com.br;ALESANDRA;24/08/1931;;07/04/2021;;;1;;;;
182254;182254@testexp00.com.br;MONICA;28/01/1931;M;07/04/2021;PORTO ALEGRE;RS;1;;;;
182256;182256@testexp00.com.br;FELIPE;28/01/1931;M;07/04/2021;PORTO ALEGRE;RS;1;;;;
182258;182258@testexp00.com.br;VINICIUS;21/08/1992;;07/04/2021;;;1;;;;
182260;182260@testexp00.com.br;GABRIELA;31/03/1992;F;07/04/2021;PORTO ALEGRE;RS;1;;;;
182262;182262@testexp00.com.br;LAUDECI;29/07/1992;M;07/04/2021;SANTA MARIA;RS;1;;;;
182264;182264@testexp00.com.br;SAULO;01/01/1999;M;07/04/2021;FOZ DO IGUAÇU;PR;0;;;;
182267;182267@testexp00.com.br;GIAN;26/10/1999;;07/04/2021;;;1;;;;
182268;182268@testexp00.com.br;BANGALO;24/08/1931;;07/04/2021;;;1;;;;
182269;182269@testexp00.com.br;GILBERTO;24/08/1931;M;07/04/2021;TAPEJARA;RS;1;;;;
182272;182272@testexp00.com.br;PEDRO;24/08/1931;M;07/04/2021;PORTO ALEGRE;RS;1;;;;
182275;182275@testexp00.com.br;THAIS;10/08/1992;;07/04/2021;;;1;;;;
182277;182277@testexp00.com.br;IARA;13/04/1992;;07/04/2021;;;1;;;;
182279;182279@testexp00.com.br;VINICIUS;06/01/1999;M;07/04/2021;GRAMADO;RS;1;;;;
182281;182281@testexp00.com.br;ADRIANO;06/01/1999;;07/04/2021;;;1;;;;
182284;182284@testexp00.com.br;GABRIEL;31/03/1999;;07/04/2021;;;1;;;;
182286;182286@testexp00.com.br;VICTOR;20/06/1931;;07/04/2021;;;1;;;;
182289;182289@testexp00.com.br;JULIA;14/04/1999;;07/04/2021;;;1;;;;
182291;182291@testexp00.com.br;ROSIANE;04/05/1999;F;07/04/2021;BOA VISTA;RR;1;;;;
182293;182293@testexp00.com.br;GUSTAVO;04/05/1999;;07/04/2021;;;1;;;;
182295;182295@testexp00.com.br;AMANDA;02/06/1999;F;07/04/2021;PORTO ALEGRE;RS;1;;;;
182297;182297@testexp00.com.br;JONAS;02/06/1999;M;07/04/2021;CACHOEIRINHA;RS;1;;;;
